item,itemLabel,count
http://www.wikidata.org/entity/Q4155510,"Дашков, Андрей Георгиевич",3
http://www.wikidata.org/entity/Q4156055,"Дворцов, Николай Григорьевич",3
http://www.wikidata.org/entity/Q4156927,"Дейч, Марк Михайлович",3
http://www.wikidata.org/entity/Q4133727,"Гарин, Фабиан Абрамович",3
http://www.wikidata.org/entity/Q4133778,Олег Алексеевич Гаркуша,3
http://www.wikidata.org/entity/Q4133848,"Гарнакерьян, Ашот Георгиевич",3
http://www.wikidata.org/entity/Q4157336,"Демант, Пётр Зигмундович",3
http://www.wikidata.org/entity/Q4058444,"Азольский, Анатолий Алексеевич",3
http://www.wikidata.org/entity/Q4058791,Айдар Халим,3
http://www.wikidata.org/entity/Q4059459,"Акерман, Эйных",3
http://www.wikidata.org/entity/Q4138824,Владимир Васильевич Гиппиус,3
http://www.wikidata.org/entity/Q4138928,"Гирнык, Николай Андреевич",3
http://www.wikidata.org/entity/Q4138958,"Гирфанов, Агиш Шаихович",3
http://www.wikidata.org/entity/Q4139012,Александр Васильевич Гиталов,3
http://www.wikidata.org/entity/Q4139424,"Глазков, Николай Иванович",3
http://www.wikidata.org/entity/Q4125622,Борис Александрович Воронов,3
http://www.wikidata.org/entity/Q4125856,"Воронько, Платон Никитович",3
http://www.wikidata.org/entity/Q4126428,Владимир Владимирович Востоков,3
http://www.wikidata.org/entity/Q4129373,"Аджиашвили, Джемал",3
http://www.wikidata.org/entity/Q4129562,"Высоцкий, Влодзимеж",3
http://www.wikidata.org/entity/Q4063946,"Аманова, Роза",3
http://www.wikidata.org/entity/Q4063219,"Алчевская, Христина Алексеевна",3
http://www.wikidata.org/entity/Q4160659,"Джусупов, Кенеш",3
http://www.wikidata.org/entity/Q4160861,"Дзиесма, Фрицис",3
http://www.wikidata.org/entity/Q4161674,"Димитерс, Каспар",3
http://www.wikidata.org/entity/Q4161706,"Димитрин, Юрий Георгиевич",3
http://www.wikidata.org/entity/Q4162692,"Дмитревский, Владимир Иванович",3
http://www.wikidata.org/entity/Q4162706,"Дмитренко, Алексей Максимович",3
http://www.wikidata.org/entity/Q488288,Анатол Адольфович Имерманис,3
http://www.wikidata.org/entity/Q4143256,"Гончарова, Марианна Борисовна",3
http://www.wikidata.org/entity/Q4143503,Григорий Яковлевич Горбань,3
http://www.wikidata.org/entity/Q4143604,"Горбачёва, Наталья Николаевна",3
http://www.wikidata.org/entity/Q4143702,"Горбунов, Иван Фёдорович",3
http://www.wikidata.org/entity/Q4143880,Яков Аркадьевич Гордин,3
http://www.wikidata.org/entity/Q4143889,Гарри Борисович Гордон,3
http://www.wikidata.org/entity/Q4144427,"Горлин, Михаил Генрихович",3
http://www.wikidata.org/entity/Q4056638,"Агапова, Ирина Анатольевна",3
http://www.wikidata.org/entity/Q4056675,"Агарунов, Яков Михайлович",3
http://www.wikidata.org/entity/Q4056773,Окмир Агаханянц,3
http://www.wikidata.org/entity/Q4056993,Николай Яковлевич Агнивцев,3
http://www.wikidata.org/entity/Q4057034,Абрам Давидович Аграновский,3
http://www.wikidata.org/entity/Q4057276,"Адамиа, Алио Константинович",3
http://www.wikidata.org/entity/Q4060004,Иван Аксёнов,3
http://www.wikidata.org/entity/Q4060714,"Алдан-Семёнов, Андрей Игнатьевич",3
http://www.wikidata.org/entity/Q4153658,"Давлетшин, Тамурбек Динмухаметович",3
http://www.wikidata.org/entity/Q4153901,Лев Иванович Давыдычев,3
http://www.wikidata.org/entity/Q4173809,"Егорова, Федора Петровна",3
http://www.wikidata.org/entity/Q4174685,Фёдор Павлович Еленев,3
http://www.wikidata.org/entity/Q4175025,"Еллиев, Ефрем Васильевич",3
http://www.wikidata.org/entity/Q4175114,"Елпатьевский, Сергей Яковлевич",3
http://www.wikidata.org/entity/Q2288819,"Плиев, Грис Дзамболатович",3
http://www.wikidata.org/entity/Q2299226,Соломон Константинович Апт,3
http://www.wikidata.org/entity/Q4065721,Иван Ефимович Андреевский,3
http://www.wikidata.org/entity/Q4175630,Диля Дэрдовна Еникеева,3
http://www.wikidata.org/entity/Q4165997,Дон-Аминадо,3
http://www.wikidata.org/entity/Q4166576,"Дорба, Иван Васильевич",3
http://www.wikidata.org/entity/Q4166624,Николай Константинович Доризо,3
http://www.wikidata.org/entity/Q4167042,"Дорош, Ефим Яковлевич",3
http://www.wikidata.org/entity/Q4167467,"Драверт, Пётр Людовикович",3
http://www.wikidata.org/entity/Q4141697,"Голованивский, Савва Евсеевич",3
http://www.wikidata.org/entity/Q4142349,"Голубенко, Георгий Андреевич",3
http://www.wikidata.org/entity/Q4142401,"Голубицкий, Сергей Михайлович",3
http://www.wikidata.org/entity/Q4061685,"Алексеев, Михаил Николаевич",3
http://www.wikidata.org/entity/Q4061961,Алексей Ольгин,3
http://www.wikidata.org/entity/Q4062243,"Алибай, Сафуан",3
http://www.wikidata.org/entity/Q4062267,"Алиев, Адалло Магомедович",3
http://www.wikidata.org/entity/Q4062363,"Алимбаев, Музафар",3
http://www.wikidata.org/entity/Q4062365,"Алимбаев, Шокан Казбаевич",3
http://www.wikidata.org/entity/Q4170296,"Дудоладов, Александр Дмитриевич",3
http://www.wikidata.org/entity/Q4170473,"Дулов, Александр Андреевич",3
http://www.wikidata.org/entity/Q4171379,"Дучиминская, Ольга Васильевна",3
http://www.wikidata.org/entity/Q4171875,"Дьяконов, Юрий Александрович",3
http://www.wikidata.org/entity/Q4172578,"Дёмин, Виктор Петрович",3
http://www.wikidata.org/entity/Q4173351,Ирина Александровна Евса,3
http://www.wikidata.org/entity/Q4173385,Людмила Ивановна Евсеева,3
http://www.wikidata.org/entity/Q4135198,Михаил Самуэлевич Генделев,3
http://www.wikidata.org/entity/Q4135468,Григорий Николаевич Геннади,3
http://www.wikidata.org/entity/Q4136032,"Герасимов, Михаил Степанович",3
http://www.wikidata.org/entity/Q4136046,Валерия Анатольевна Герасимова,3
http://www.wikidata.org/entity/Q4137142,"Гергель, Нахум",3
http://www.wikidata.org/entity/Q4066020,"Андронов, Иона Ионович",3
http://www.wikidata.org/entity/Q4145986,Дмитрий Петрович Горчаков,3
http://www.wikidata.org/entity/Q4147414,Пётр Михайлович Градов,3
http://www.wikidata.org/entity/Q4148334,"Гребнев, Григорий Никитич",3
http://www.wikidata.org/entity/Q4148832,"Грешнов, Михаил Николаевич",3
http://www.wikidata.org/entity/Q509238,"Никифоров, Георгий Константинович",3
http://www.wikidata.org/entity/Q4168392,"Дрожжин, Спиридон Дмитриевич",3
http://www.wikidata.org/entity/Q4168907,"Друзин, Валерий Павлович",3
http://www.wikidata.org/entity/Q4168961,"Дручин, Игорь Сергеевич",3
http://www.wikidata.org/entity/Q4169271,Фёдор Иванович Дубковецкий,3
http://www.wikidata.org/entity/Q4177079,"Есенин, Константин Сергеевич",3
http://www.wikidata.org/entity/Q4178296,"Жароков, Таир Жарокович",3
http://www.wikidata.org/entity/Q4139671,"Глезер, Александр Давидович",3
http://www.wikidata.org/entity/Q4139731,Виктор Яковлевич Гликман,3
http://www.wikidata.org/entity/Q4140634,"Гнедич, Татьяна Григорьевна",3
http://www.wikidata.org/entity/Q2131393,Q2131393,3
http://www.wikidata.org/entity/Q4066966,"Антарова, Конкордия Евгеньевна",3
http://www.wikidata.org/entity/Q4177884,"Жак, Вениамин Константинович",3
http://www.wikidata.org/entity/Q4178158,"Жанэ, Киримизе Хаджимусович",3
http://www.wikidata.org/entity/Q512046,"Кипер, Елена Владимировна",3
http://www.wikidata.org/entity/Q2226067,"Санбаев, Сатимжан Камзиевич",3
http://www.wikidata.org/entity/Q2269276,"Родов, Семëн Абрамович",3
http://www.wikidata.org/entity/Q4141507,"Голиков, Иван Иванович (историк)",3
http://www.wikidata.org/entity/Q4162727,Андрей Викторович Дмитриев,3
http://www.wikidata.org/entity/Q4162770,"Дмитриев, Олег Михайлович",3
http://www.wikidata.org/entity/Q4163054,"Дмитрук, Андрей Всеволодович",3
http://www.wikidata.org/entity/Q4164774,"Долгушин, Юрий Александрович",3
http://www.wikidata.org/entity/Q521777,Елена Сергеевна Булгакова,3
http://www.wikidata.org/entity/Q4176462,"Ермаков, Олег Николаевич",3
http://www.wikidata.org/entity/Q4066214,"Анибал, Борис",3
http://www.wikidata.org/entity/Q4066642,Варвара Николаевна Анненкова,3
http://www.wikidata.org/entity/Q4067401,"Антонов-Овсеенко, Антон Антонович",3
http://www.wikidata.org/entity/Q4067609,"Антропов, Роман Лукич",3
http://www.wikidata.org/entity/Q502669,"Монастырский, Андрей Викторович",3
http://www.wikidata.org/entity/Q502711,Андрей Владимирович Аникин,3
http://www.wikidata.org/entity/Q2271944,Серафим Серафимович Шашков,3
http://www.wikidata.org/entity/Q521808,Q521808,3
http://www.wikidata.org/entity/Q4068360,Константин Иванович Арабажин,3
http://www.wikidata.org/entity/Q4069289,Владимир Владимирович Аристов,3
http://www.wikidata.org/entity/Q4069498,"Арлазоров, Михаил Саулович",3
http://www.wikidata.org/entity/Q4069831,"Аронецкая, Надежда Степановна",3
http://www.wikidata.org/entity/Q537320,"Робски, Оксана Викторовна",3
http://www.wikidata.org/entity/Q4250337,Иван Афанасьевич Кущевский,3
http://www.wikidata.org/entity/Q4248398,"Куринский, Валерий Александрович",3
http://www.wikidata.org/entity/Q4249216,"Кусиков, Александр Борисович",3
http://www.wikidata.org/entity/Q4248247,"Куренкеев, Мураталы",3
http://www.wikidata.org/entity/Q4181616,"Жулёв, Гавриил Николаевич",3
http://www.wikidata.org/entity/Q4185374,"Заливчий, Андрей Иванович",3
http://www.wikidata.org/entity/Q4185439,"Залиханов, Жанакаит Жунусович",3
http://www.wikidata.org/entity/Q4185612,Павел Яковлевич Зальцман,3
http://www.wikidata.org/entity/Q4187452,Андрей Ефимович Зарин,3
http://www.wikidata.org/entity/Q4187460,"Зарина, Екатерина Ивановна",3
http://www.wikidata.org/entity/Q4187487,Зариф Башири,3
http://www.wikidata.org/entity/Q4187693,"Зархи, Натан Абрамович",3
http://www.wikidata.org/entity/Q4181353,"Жуков, Геннадий Викторович",3
http://www.wikidata.org/entity/Q4181368,Дмитрий Анатольевич Жуков,3
http://www.wikidata.org/entity/Q545188,Татьяна Васильевна Куштевская,3
http://www.wikidata.org/entity/Q546220,Николай Васильевич Пинегин,3
http://www.wikidata.org/entity/Q4073559,Ашуг Алы Гызылвенкли,3
http://www.wikidata.org/entity/Q4074096,Вольдемар Бааль,3
http://www.wikidata.org/entity/Q4074999,"Бадуев, Саид Сулейманович",3
http://www.wikidata.org/entity/Q4075105,"Баженов, Тимофей Тимофеевич",3
http://www.wikidata.org/entity/Q4189196,"Заяшников, Сергей Иванович",3
http://www.wikidata.org/entity/Q4075457,"Байдебура, Павел Андреевич",3
http://www.wikidata.org/entity/Q4075703,"Байрамов, Нуры",3
http://www.wikidata.org/entity/Q4076116,"Бакунина, Татьяна Алексеевна",3
http://www.wikidata.org/entity/Q4076231,"Балабуха, Андрей Дмитриевич",3
http://www.wikidata.org/entity/Q4182378,"Забаштанский, Владимир Емельянович",3
http://www.wikidata.org/entity/Q4182456,"Забила, Наталья Львовна",3
http://www.wikidata.org/entity/Q4184326,"Зайнашева, Гульшат Хисамовна",3
http://www.wikidata.org/entity/Q4072504,"Ауэзов, Мурат Мухтарович",3
http://www.wikidata.org/entity/Q4072995,Вафа Ахмадиев,3
http://www.wikidata.org/entity/Q4073247,"Ахундов-Гургенли, Ахмет",3
http://www.wikidata.org/entity/Q4073275,"Ахшарумов, Николай Дмитриевич",3
http://www.wikidata.org/entity/Q4073375,"Ачиргина, Татьяна Юрьевна",3
http://www.wikidata.org/entity/Q4254401,"Лапцуй, Леонид Васильевич",3
http://www.wikidata.org/entity/Q4252038,"Лавлинский, Леонард Илларионович",3
http://www.wikidata.org/entity/Q4252209,"Лавров, Леонид Алексеевич",3
http://www.wikidata.org/entity/Q4252921,"Лазаренко, Виталий Иванович",3
http://www.wikidata.org/entity/Q4254311,"Лапса, Лато",3
http://www.wikidata.org/entity/Q4254586,Николай Ларионов,3
http://www.wikidata.org/entity/Q4255046,"Латынина, Алла Николаевна",3
http://www.wikidata.org/entity/Q4255753,"Лебедев, Константин Васильевич",3
http://www.wikidata.org/entity/Q4256421,"Левидов, Михаил Юльевич",3
http://www.wikidata.org/entity/Q4256576,"Левитин, Михаил Захарович",3
http://www.wikidata.org/entity/Q4256600,"Левицкая-Холодная, Наталья Андреевна",3
http://www.wikidata.org/entity/Q4076610,"Балин, Александр Иванович (1890—1937)",3
http://www.wikidata.org/entity/Q4076621,"Балинский, Кароль",3
http://www.wikidata.org/entity/Q4077482,"Бану, Цецилия Бенциановна",3
http://www.wikidata.org/entity/Q4077632,"Барадийн, Базар Барадиевич",3
http://www.wikidata.org/entity/Q4077925,"Бараташвили, Мария Гервасиевна",3
http://www.wikidata.org/entity/Q4077976,"Барашко, Илларион Матвеевич",3
http://www.wikidata.org/entity/Q4078143,"Бардичевер, Зейлик",3
http://www.wikidata.org/entity/Q4192828,Михаил Степанович Знаменский,3
http://www.wikidata.org/entity/Q4193139,"Золотарёв, Николай Гаврилович",3
http://www.wikidata.org/entity/Q4193838,"Зонис, Юлия Александровна",3
http://www.wikidata.org/entity/Q4193945,Валентин Сергеевич Зорин,3
http://www.wikidata.org/entity/Q4194122,Владимир Рафаилович Зотов,3
http://www.wikidata.org/entity/Q4194138,Рафаил Михайлович Зотов,3
http://www.wikidata.org/entity/Q4194160,Александра Васильевна Зражевская,3
http://www.wikidata.org/entity/Q4194589,"Зуев-Ордынец, Михаил Ефимович",3
http://www.wikidata.org/entity/Q4194785,"Зуёнок, Василий Васильевич",3
http://www.wikidata.org/entity/Q4195358,"Ибрагимов, Гали Гизетдинович",3
http://www.wikidata.org/entity/Q4195637,Иван Савин,3
http://www.wikidata.org/entity/Q4078552,"Барскова, Полина Юрьевна",3
http://www.wikidata.org/entity/Q4078739,Барух из Шклова,3
http://www.wikidata.org/entity/Q4078841,Анна Павловна Барыкова,3
http://www.wikidata.org/entity/Q4078917,Барякина Эльвира Валерьевна,3
http://www.wikidata.org/entity/Q4079372,Гурам Батиашвили,3
http://www.wikidata.org/entity/Q4079582,"Батырай, Омарла",3
http://www.wikidata.org/entity/Q4079718,"Баух, Ефрем Исаакович",3
http://www.wikidata.org/entity/Q603761,"Лазарчук, Андрей Геннадьевич",3
http://www.wikidata.org/entity/Q4189780,Вера Клавдиевна Звягинцева,3
http://www.wikidata.org/entity/Q4190192,"Зейналлы, Ханафи Баба оглы",3
http://www.wikidata.org/entity/Q4190210,"Зейферт, Елена Ивановна",3
http://www.wikidata.org/entity/Q658320,Игорь Вячеславович Растеряев,3
http://www.wikidata.org/entity/Q4071610,"Астахова, Наталья Васильевна",3
http://www.wikidata.org/entity/Q4071634,"Аствацатуров, Андрей Алексеевич",3
http://www.wikidata.org/entity/Q4072024,Николай Атаров,3
http://www.wikidata.org/entity/Q4192826,"Знаменский, Иван Степанович",3
http://www.wikidata.org/entity/Q4070585,Александр Григорьевич Архангельский,3
http://www.wikidata.org/entity/Q608113,Доминик Магнушевский,3
http://www.wikidata.org/entity/Q4197789,"Игумнов, Александр Васильевич",3
http://www.wikidata.org/entity/Q4198478,"Изгияев, Сергей Давидович",3
http://www.wikidata.org/entity/Q4198845,"Изтлеуов, Турмагамбет",3
http://www.wikidata.org/entity/Q4199275,Ян Станислав Илинский,3
http://www.wikidata.org/entity/Q4199340,Илле Тахти,3
http://www.wikidata.org/entity/Q2603299,"Жаров, Александр Алексеевич",3
http://www.wikidata.org/entity/Q4196418,"Иванова, Лидия Михайловна",3
http://www.wikidata.org/entity/Q4197355,Генрих Игитян,3
http://www.wikidata.org/entity/Q4197528,Иван Васильевич Игнатьев,3
http://www.wikidata.org/entity/Q4197539,"Игнатьев, Никон Васильевич",3
http://www.wikidata.org/entity/Q4272867,"Ляшко, Николай Николаевич",3
http://www.wikidata.org/entity/Q4272905,Владимир Александрович Лёвкин,3
http://www.wikidata.org/entity/Q4272918,Василий Лёвшин,3
http://www.wikidata.org/entity/Q4274381,"Маев, Николай Александрович",3
http://www.wikidata.org/entity/Q4274808,Константин Майерановский,3
http://www.wikidata.org/entity/Q4274867,Николай Аполлонович Майков,3
http://www.wikidata.org/entity/Q4199881,"Илькин, Гылман",3
http://www.wikidata.org/entity/Q4203442,"Иртеньев, Игорь Моисеевич",3
http://www.wikidata.org/entity/Q4203569,"Исаев-Авраль Метри, Дмитрий Владимирович",3
http://www.wikidata.org/entity/Q4203732,"Исангулов, Фарит Ахмадуллович",3
http://www.wikidata.org/entity/Q4205283,"Итин, Вивиан Азарьевич",3
http://www.wikidata.org/entity/Q4206184,К. А. Бертини,3
http://www.wikidata.org/entity/Q4207113,"Каганова, Полина Исаевна",3
http://www.wikidata.org/entity/Q4207291,Арсений Петрович Кадлубовский,3
http://www.wikidata.org/entity/Q2559962,"Кичанова, Вера Алексеевна",3
http://www.wikidata.org/entity/Q4208735,"Кайсаров, Андрей Сергеевич",3
http://www.wikidata.org/entity/Q4209244,"Каледин, Сергей Евгеньевич",3
http://www.wikidata.org/entity/Q4212675,"Кантор, Владимир Карлович",3
http://www.wikidata.org/entity/Q4213595,"Караваева, Анна Александровна",3
http://www.wikidata.org/entity/Q4260448,"Лехтцир, Самуил Ривинович",3
http://www.wikidata.org/entity/Q4260767,"Лианозов, Степан Георгиевич",3
http://www.wikidata.org/entity/Q4261095,Александр Яковлевич Лившиц,3
http://www.wikidata.org/entity/Q4262347,"Линьков, Лев Александрович",3
http://www.wikidata.org/entity/Q4262579,"Липкан, Александр Михайлович",3
http://www.wikidata.org/entity/Q4262958,"Липшиц, Берта",3
http://www.wikidata.org/entity/Q4201048,"Инжинов, Лиджи",3
http://www.wikidata.org/entity/Q4201221,Иннокентий (Пустынский),3
http://www.wikidata.org/entity/Q4202608,Владимир Игнатьевич Иовицэ,3
http://www.wikidata.org/entity/Q4202790,Илья Ионович Ионов,3
http://www.wikidata.org/entity/Q4203201,Ириней (Орда),3
http://www.wikidata.org/entity/Q4086599,"Биккул, Шариф",3
http://www.wikidata.org/entity/Q4087584,"Бицилли, Пётр Михайлович",3
http://www.wikidata.org/entity/Q4087762,"Благовещенский, Николай Александрович",3
http://www.wikidata.org/entity/Q4087945,"Блаженный, Вениамин Михайлович",3
http://www.wikidata.org/entity/Q4276237,Фёдор Павлович Максимов,3
http://www.wikidata.org/entity/Q4276620,"Малаховская, Наталия Львовна",3
http://www.wikidata.org/entity/Q4277738,"Малиев, Георгий Гадоевич",3
http://www.wikidata.org/entity/Q4277748,"Малик, Владимир Кириллович",3
http://www.wikidata.org/entity/Q4082793,"Белосельский-Белозерский, Александр Михайлович",3
http://www.wikidata.org/entity/Q4083405,"Беляев, Альберт Андреевич",3
http://www.wikidata.org/entity/Q4083408,"Беляев, Александр Петрович",3
http://www.wikidata.org/entity/Q4083469,"Беляев, Сергей Михайлович",3
http://www.wikidata.org/entity/Q4079842,Бахметева Варвара Александровна,3
http://www.wikidata.org/entity/Q4079879,Владлен Ефимович Бахнов,3
http://www.wikidata.org/entity/Q4079942,Николай Николаевич Бахтин,3
http://www.wikidata.org/entity/Q4079989,"Бахшиев, Миши Юсупович",3
http://www.wikidata.org/entity/Q4080306,Александр Башуцкий,3
http://www.wikidata.org/entity/Q4080448,Сапаргали Искакович Бегалин,3
http://www.wikidata.org/entity/Q4080557,Владимир Бегунов,3
http://www.wikidata.org/entity/Q4080597,"Бедзик, Юрий Дмитриевич",3
http://www.wikidata.org/entity/Q4080623,Борис Васильевич Бедный,3
http://www.wikidata.org/entity/Q4081270,"Бек, Татьяна Александровна",3
http://www.wikidata.org/entity/Q4268875,"Лукин, Евгений Юрьевич",3
http://www.wikidata.org/entity/Q4268872,"Лукин, Владимир Игнатьевич",3
http://www.wikidata.org/entity/Q4269927,"Луценко, Дмитрий Емельянович",3
http://www.wikidata.org/entity/Q4091137,Константин Аристархович Большаков,3
http://www.wikidata.org/entity/Q4093646,"Борзенко, Сергей Александрович",3
http://www.wikidata.org/entity/Q4094238,"Боровик, Генрих Авиэзерович",3
http://www.wikidata.org/entity/Q4257808,Анатолий Иванович Леман,3
http://www.wikidata.org/entity/Q4257956,"Лемстер, Моисей Шаевич",3
http://www.wikidata.org/entity/Q4258774,Леонид Маяксем,3
http://www.wikidata.org/entity/Q4259356,"Лесин, Авром",3
http://www.wikidata.org/entity/Q4094599,"Бородицкая, Марина Яковлевна",3
http://www.wikidata.org/entity/Q4095290,Владимир Феофилович Боцяновский,3
http://www.wikidata.org/entity/Q4095288,"Боцу, Павел Петрович",3
http://www.wikidata.org/entity/Q4095326,Сергей Георгиевич Бочаров,3
http://www.wikidata.org/entity/Q4095750,"Брайнина, Берта Яковлевна",3
http://www.wikidata.org/entity/Q671845,"Андрусяк, Михаил Николаевич",3
http://www.wikidata.org/entity/Q4096112,"Браун, Николай Леопольдович",3
http://www.wikidata.org/entity/Q4279505,Елизар Юрьевич Мальцев,3
http://www.wikidata.org/entity/Q4279774,"Мамакаев, Арби Шамсуддинович",3
http://www.wikidata.org/entity/Q4280060,"Мамсуров, Дабе Хабиевич",3
http://www.wikidata.org/entity/Q4280271,"Мандалян, Элеонора Александровна",3
http://www.wikidata.org/entity/Q4099604,"Бурич, Владимир Петрович",3
http://www.wikidata.org/entity/Q4264080,"Лифшиц, Владимир Александрович",3
http://www.wikidata.org/entity/Q4266832,Александр Павлович Лопухин,3
http://www.wikidata.org/entity/Q4267978,"Лугинов, Николай Алексеевич",3
http://www.wikidata.org/entity/Q4218883,"Кедров, Филипп Григорьевич",3
http://www.wikidata.org/entity/Q4219024,Абиш Кекилбаевич Кекилбаев,3
http://www.wikidata.org/entity/Q4219370,Бахыт Шкуруллаевич Кенжеев,3
http://www.wikidata.org/entity/Q4218749,"Квициниа, Леварса Бидович",3
http://www.wikidata.org/entity/Q4218818,Ваграм Кеворков,3
http://www.wikidata.org/entity/Q4088766,Семён Сергеевич Бобров,3
http://www.wikidata.org/entity/Q4088771,"Бобров, Сергей Павлович",3
http://www.wikidata.org/entity/Q4089301,"Богданович, Анатолий Александрович",3
http://www.wikidata.org/entity/Q4089877,"Богуславская, Зоя Борисовна",3
http://www.wikidata.org/entity/Q4090034,"Бодуэн де Куртене, Ромуальда Ромуальдовна",3
http://www.wikidata.org/entity/Q4215566,"Карнович, Евгений Петрович",3
http://www.wikidata.org/entity/Q4215680,"Карпенко, Вячеслав Михайлович",3
http://www.wikidata.org/entity/Q4217867,"Кацюба, Елена Александровна",3
http://www.wikidata.org/entity/Q4084702,"Берелис, Гунтис",3
http://www.wikidata.org/entity/Q4084856,"Берзин, Юлий Соломонович",3
http://www.wikidata.org/entity/Q4084931,"Беркова, Нина Матвеевна",3
http://www.wikidata.org/entity/Q4084933,Евгений Беркович,3
http://www.wikidata.org/entity/Q4085225,"Бертольд, Альфонс",3
http://www.wikidata.org/entity/Q4085357,"Берёзко, Георгий Сергеевич",3
http://www.wikidata.org/entity/Q4085744,"Беспощадный, Павел Григорьевич",3
http://www.wikidata.org/entity/Q4286237,"Машковцев, Владилен Иванович",3
http://www.wikidata.org/entity/Q4286486,"Мгалоблишвили, Сопром",3
http://www.wikidata.org/entity/Q4287269,"Медведев, Валерий Владимирович",3
http://www.wikidata.org/entity/Q4289089,Михаил Борисович Мейлах,3
http://www.wikidata.org/entity/Q4289341,Виталий Григорьевич Мелентьев,3
http://www.wikidata.org/entity/Q4290296,Леонид Исаакович Менакер,3
http://www.wikidata.org/entity/Q4100220,"Буткевич, Любовь Алексеевна",3
http://www.wikidata.org/entity/Q4100316,"Бутромеев, Владимир Петрович",3
http://www.wikidata.org/entity/Q4100417,"Бутягина, Варвара Александровна",3
http://www.wikidata.org/entity/Q4101259,"Быховец, Юзеф Владислав",3
http://www.wikidata.org/entity/Q4102105,"Вавилин, Михаил Дмитриевич",3
http://www.wikidata.org/entity/Q4102157,Антон Станислав Вага,3
http://www.wikidata.org/entity/Q4096393,"Бржезина, Ян",3
http://www.wikidata.org/entity/Q4096929,Владимир Богданович Броневский,3
http://www.wikidata.org/entity/Q4096976,"Бронзова, Татьяна Васильевна",3
http://www.wikidata.org/entity/Q4097199,Александр Виленович Брунько,3
http://www.wikidata.org/entity/Q4098155,Олег Витальевич Будницкий,3
http://www.wikidata.org/entity/Q4102498,"Вайнилайтис, Мартинас",3
http://www.wikidata.org/entity/Q4097566,"Брянцев, Георгий Михайлович",3
http://www.wikidata.org/entity/Q4221386,"Кириллов, Тарас Кириллович",3
http://www.wikidata.org/entity/Q4222186,"Кислов, Александр Степанович",3
http://www.wikidata.org/entity/Q2833933,Александр Иванович Пальм,3
http://www.wikidata.org/entity/Q2834049,Александр Николаевич Степанов,3
http://www.wikidata.org/entity/Q2888968,"Кондель-Перминова, Наталья Николаевна",3
http://www.wikidata.org/entity/Q2896982,"Гробман, Михаил Яковлевич",3
http://www.wikidata.org/entity/Q4112376,"Витензон, Жанна Зискиндовна",3
http://www.wikidata.org/entity/Q4112481,"Виттель, Игорь Станиславович",3
http://www.wikidata.org/entity/Q4112680,"Вишневецкий, Игорь Георгиевич",3
http://www.wikidata.org/entity/Q4225387,Александр Власович Коваленко,3
http://www.wikidata.org/entity/Q4225786,"Ковинька, Александр Иванович",3
http://www.wikidata.org/entity/Q4226123,"Коданёв, Иван Васильевич",3
http://www.wikidata.org/entity/Q4105023,Коля Васин,3
http://www.wikidata.org/entity/Q4105027,Ким Кириллович Васин,3
http://www.wikidata.org/entity/Q4105615,Арсений Иванович Введенский,3
http://www.wikidata.org/entity/Q4105998,"Вейнберг, Павел Исаевич",3
http://www.wikidata.org/entity/Q4281283,"Мардкович, Александр Маркович",3
http://www.wikidata.org/entity/Q4107629,"Верейская, Елена Николаевна",3
http://www.wikidata.org/entity/Q4282605,"Мартинович, Александр Андреевич",3
http://www.wikidata.org/entity/Q4296046,Борис Сергеевич Миронов,3
http://www.wikidata.org/entity/Q4297067,"Мифтахов, Риф Файзрахманович",3
http://www.wikidata.org/entity/Q4297364,"Михайлов, Константин Петрович",3
http://www.wikidata.org/entity/Q4297392,"Михайлов, Николай Николаевич",3
http://www.wikidata.org/entity/Q4297993,"Михальский, Вацлав Вацлавович",3
http://www.wikidata.org/entity/Q4298082,"Михеев, Михаил Петрович",3
http://www.wikidata.org/entity/Q4284567,"Матвеева, Анна Александровна",3
http://www.wikidata.org/entity/Q4286061,"Маш, Ентэ",3
http://www.wikidata.org/entity/Q4225526,"Ковальский, Францишек",3
http://www.wikidata.org/entity/Q4226086,"Когония, Иуа Абасович",3
http://www.wikidata.org/entity/Q4293427,Эдуард Милитонян,3
http://www.wikidata.org/entity/Q4295569,"Мирер, Александр Исакович",3
http://www.wikidata.org/entity/Q4295664,"Миркина, Зинаида Александровна",3
http://www.wikidata.org/entity/Q4223232,"Клейнборт, Лев Наумович",3
http://www.wikidata.org/entity/Q4223384,Михаил Иванович Клепиков,3
http://www.wikidata.org/entity/Q4224530,"Клявиня, Паулине",3
http://www.wikidata.org/entity/Q4224753,Фёдор Фёдорович Кнорре,3
http://www.wikidata.org/entity/Q4224938,"Князев, Лев Николаевич",3
http://www.wikidata.org/entity/Q4225198,"Кобрин, Михаил Петрович",3
http://www.wikidata.org/entity/Q2641694,"Мееров, Александр Александрович",3
http://www.wikidata.org/entity/Q2642326,Q2642326,3
http://www.wikidata.org/entity/Q2643653,Q2643653,3
http://www.wikidata.org/entity/Q777090,Евгений Васильевич Богданович,3
http://www.wikidata.org/entity/Q4293840,"Мильштейн, Александр Моисеевич",3
http://www.wikidata.org/entity/Q779671,"Неверовский, Александр",3
http://www.wikidata.org/entity/Q4226649,"Козланюк, Пётр Степанович",3
http://www.wikidata.org/entity/Q4226712,"Козлов, Вильям Фёдорович",3
