item,itemLabel,count
http://www.wikidata.org/entity/Q4057034,Абрам Давидович Аграновский,1
http://www.wikidata.org/entity/Q4057201,Ада Владимирова,1
http://www.wikidata.org/entity/Q4057276,"Адамиа, Алио Константинович",1
http://www.wikidata.org/entity/Q454630,Владимир Николаевич Войнович,1
http://www.wikidata.org/entity/Q454761,"Суходольский, Райнольд",1
http://www.wikidata.org/entity/Q4054424,Наринэ Абгарян,1
http://www.wikidata.org/entity/Q4054511,"Абдукадыров, Калмакан Абдукадырович",1
http://www.wikidata.org/entity/Q4054512,"Абдукаимов, Узакбай",1
http://www.wikidata.org/entity/Q4054571,"Абдуллаев, Сайгид Нухкадиевич",1
http://www.wikidata.org/entity/Q4054684,Александр Абелян,1
http://www.wikidata.org/entity/Q4054770,"Абишев, Альжаппар",1
http://www.wikidata.org/entity/Q4054957,Яков Васильевич Абрамов,1
http://www.wikidata.org/entity/Q1975105,Николай Альбертович Кун,1
http://www.wikidata.org/entity/Q1975502,Паруйр Айрикян,1
http://www.wikidata.org/entity/Q2005194,"Грин, Соня",1
http://www.wikidata.org/entity/Q3955946,"Толстой, Сергей Львович",1
http://www.wikidata.org/entity/Q4011670,"Заславский, Виктор Львович",1
http://www.wikidata.org/entity/Q4053828,А. Ветлугин,1
http://www.wikidata.org/entity/Q4054200,"Абаева, Людмила Николаевна",1
http://www.wikidata.org/entity/Q4054201,"Абаев, Шамиль Бекмурзаевич",1
http://www.wikidata.org/entity/Q4054207,Константин Константинович Абаза,1
http://www.wikidata.org/entity/Q4054347,"Абатуров, Константин Иванович",1
http://www.wikidata.org/entity/Q248977,"Панаева, Авдотья Яковлевна",1
http://www.wikidata.org/entity/Q4114057,Василий Иванович Водовозов,1
http://www.wikidata.org/entity/Q4115473,"Хармая, Сайма",1
http://www.wikidata.org/entity/Q4196352,Фёдор Фёдорович Иванов,1
http://www.wikidata.org/entity/Q4196878,Николай Дмитриевич Иванчин-Писарев,1
http://www.wikidata.org/entity/Q4197323,Андрей Викторович Игельстром,1
http://www.wikidata.org/entity/Q4197355,Генрих Игитян,1
http://www.wikidata.org/entity/Q4197528,Иван Васильевич Игнатьев,1
http://www.wikidata.org/entity/Q4198598,Владимир Васильевич Измайлов,1
http://www.wikidata.org/entity/Q4198599,Александр Ефимович Измайлов,1
http://www.wikidata.org/entity/Q1976707,"Лившиц, Бенедикт Константинович",1
http://www.wikidata.org/entity/Q1977392,Аракел Бабаханян,1
http://www.wikidata.org/entity/Q165854,Лев Борисович Каменев,1
http://www.wikidata.org/entity/Q166563,"Максимов, Владимир Емельянович",1
http://www.wikidata.org/entity/Q168441,Ирина Львовна Немировская,1
http://www.wikidata.org/entity/Q447659,Анастасия Алексеевна Вербицкая,1
http://www.wikidata.org/entity/Q1980285,Гурген Маари,1
http://www.wikidata.org/entity/Q1980303,Серо Ханзадян,1
http://www.wikidata.org/entity/Q1980501,Михаил Александрович Зенкевич,1
http://www.wikidata.org/entity/Q1981434,Сулейман Сани Ахундов,1
http://www.wikidata.org/entity/Q2029416,Валериан Иванович Гаприндашвили,1
http://www.wikidata.org/entity/Q4054976,Николай Яковлевич Абрамович,1
http://www.wikidata.org/entity/Q4055527,Екатерина Алексеевна Авдеева,1
http://www.wikidata.org/entity/Q4055905,Лидия Алексеевна Авилова,1
http://www.wikidata.org/entity/Q463723,Николай Фёдорович Фёдоров,1
http://www.wikidata.org/entity/Q464192,Владимир Васильевич Стасов,1
http://www.wikidata.org/entity/Q1984548,Григорий Александрович Мачтет,1
http://www.wikidata.org/entity/Q1985740,Шерам,1
http://www.wikidata.org/entity/Q455246,Иван Петрович Котляревский,1
http://www.wikidata.org/entity/Q4195637,Иван Савин,1
http://www.wikidata.org/entity/Q4195713,"Иваненко, Оксана Дмитриевна",1
http://www.wikidata.org/entity/Q4195970,"Иванов, Анатолий Степанович",1
http://www.wikidata.org/entity/Q4196015,"Иванов, Валентин Дмитриевич",1
http://www.wikidata.org/entity/Q4196085,"Иванов, Всеволод Никанорович",1
http://www.wikidata.org/entity/Q4125985,"Ворошилов, Александр",1
http://www.wikidata.org/entity/Q4129562,"Высоцкий, Влодзимеж",1
http://www.wikidata.org/entity/Q4061430,"Александровский, Василий Дмитриевич",1
http://www.wikidata.org/entity/Q4061436,"Александровский, Сергей Анатольевич",1
http://www.wikidata.org/entity/Q4061627,"Алексеев, Василий Алексеевич",1
http://www.wikidata.org/entity/Q4062229,Али Назим,1
http://www.wikidata.org/entity/Q4062730,Борис Николаевич Алмазов,1
http://www.wikidata.org/entity/Q245331,Q245331,1
http://www.wikidata.org/entity/Q245369,"Еж, Теодор Томаш",1
http://www.wikidata.org/entity/Q2063073,Мамед Саид Ордубади,1
http://www.wikidata.org/entity/Q2063750,"Вильконская, Паулина",1
http://www.wikidata.org/entity/Q464207,Эдуард Вильде,1
http://www.wikidata.org/entity/Q4123096,"Волженин, Владимир Моисеевич",1
http://www.wikidata.org/entity/Q4123262,Алексей Гаврилович Волков,1
http://www.wikidata.org/entity/Q4124438,"Волынский, Аким Львович",1
http://www.wikidata.org/entity/Q4124496,"Волькенштейн, Владимир Михайлович",1
http://www.wikidata.org/entity/Q4124717,Надежда Давыдовна Вольпин,1
http://www.wikidata.org/entity/Q4124908,Василий Александрович Вонлярлярский,1
http://www.wikidata.org/entity/Q4130217,Павел Петрович Вяземский,1
http://www.wikidata.org/entity/Q4131363,Гавриил Петрович Гагарин,1
http://www.wikidata.org/entity/Q4131371,Павел Гаврилович Гагарин,1
http://www.wikidata.org/entity/Q4131613,Виктор Павлович Гаевский,1
http://www.wikidata.org/entity/Q2088812,Николай Кондратьевич Вороной,1
http://www.wikidata.org/entity/Q2091657,Фёдор Александрович Эмин,1
http://www.wikidata.org/entity/Q2093971,"Ельский, Александр Карлович",1
http://www.wikidata.org/entity/Q2094593,Пётр Никитич Ткачёв,1
http://www.wikidata.org/entity/Q2026168,"Озеров, Владислав Александрович",1
http://www.wikidata.org/entity/Q2026936,Владимир Федосеевич Раевский,1
http://www.wikidata.org/entity/Q2027651,Вера Игнатьевна Гедройц,1
http://www.wikidata.org/entity/Q2027832,Панас Мирный,1
http://www.wikidata.org/entity/Q4199074,"Икосов, Павел Павлович",1
http://www.wikidata.org/entity/Q4199096,"Икскуль, Юлия Шарлотта",1
http://www.wikidata.org/entity/Q4199100,"Икскуль фон Гильденбанд, Варвара Ивановна",1
http://www.wikidata.org/entity/Q4199350,Алексей Демьянович Илличевский,1
http://www.wikidata.org/entity/Q4200572,"Инге, Юрий Алексеевич",1
http://www.wikidata.org/entity/Q4202194,"Инфантьев, Порфирий Павлович",1
http://www.wikidata.org/entity/Q4064430,"Аммосов, Александр Николаевич",1
http://www.wikidata.org/entity/Q4064878,Василий Григорьевич Анастасевич,1
http://www.wikidata.org/entity/Q4065020,Анвар Абиджан,1
http://www.wikidata.org/entity/Q4065721,Иван Ефимович Андреевский,1
http://www.wikidata.org/entity/Q4066102,Леонид Иванович Андрусон,1
http://www.wikidata.org/entity/Q2031983,Василий Петрович Бобинский,1
http://www.wikidata.org/entity/Q2034361,Михась Климкович,1
http://www.wikidata.org/entity/Q4131976,Дмитрий Александрович Гайдук,1
http://www.wikidata.org/entity/Q4132223,"Галан, Ярослав Александрович",1
http://www.wikidata.org/entity/Q4132234,"Мотовилов, Николай Александрович",1
http://www.wikidata.org/entity/Q4132469,Галина Галина,1
http://www.wikidata.org/entity/Q4132885,Михаил Петрович Гальперин,1
http://www.wikidata.org/entity/Q4059788,"Айлисли, Акрам",1
http://www.wikidata.org/entity/Q4060004,Иван Аксёнов,1
http://www.wikidata.org/entity/Q4060435,"Аладьин, Егор Васильевич",1
http://www.wikidata.org/entity/Q4061100,"Александров, Владимир Степанович",1
http://www.wikidata.org/entity/Q466902,"Крюков, Фёдор Дмитриевич",1
http://www.wikidata.org/entity/Q4062979,"Алтаузен, Джек",1
http://www.wikidata.org/entity/Q4063217,Христина Даниловна Алчевская,1
http://www.wikidata.org/entity/Q4063438,Арсений Альвинг,1
http://www.wikidata.org/entity/Q498813,Николай Иванович Ашмарин,1
http://www.wikidata.org/entity/Q4208730,"Кайсаров, Пётр Сергеевич",1
http://www.wikidata.org/entity/Q4208735,"Кайсаров, Андрей Сергеевич",1
http://www.wikidata.org/entity/Q4209161,"Калашников, Иван Тимофеевич",1
http://www.wikidata.org/entity/Q4133288,Пётр Готфридович Ганзен,1
http://www.wikidata.org/entity/Q4134006,Евгений Михайлович Гаршин,1
http://www.wikidata.org/entity/Q4134864,Николай Эдуардович Гейнце,1
http://www.wikidata.org/entity/Q4135003,"Гелескул, Анатолий Михайлович",1
http://www.wikidata.org/entity/Q4057977,Сергей Александрович Адрианов,1
http://www.wikidata.org/entity/Q2068561,Анатолий Климович Вахнянин,1
http://www.wikidata.org/entity/Q2069377,"Дорофеев, Захар Фёдорович",1
http://www.wikidata.org/entity/Q2071068,"Эллан-Блакитный, Василий Михайлович",1
http://www.wikidata.org/entity/Q2072018,Мухаммед Хади,1
http://www.wikidata.org/entity/Q2072051,"Рустамзаде, Сулейман",1
http://www.wikidata.org/entity/Q4214362,"Каратыгин, Евгений Сергеевич",1
http://www.wikidata.org/entity/Q4215566,"Карнович, Евгений Петрович",1
http://www.wikidata.org/entity/Q4215616,Поэль Меерович Карп,1
http://www.wikidata.org/entity/Q4216371,"Карчевский, Вацлав",1
http://www.wikidata.org/entity/Q468611,Q468611,1
http://www.wikidata.org/entity/Q470371,Алексей Феофилактович Писемский,1
http://www.wikidata.org/entity/Q2097755,Пётр Иванович Шаликов,1
http://www.wikidata.org/entity/Q2143362,Алексей Силыч Новиков-Прибой,1
http://www.wikidata.org/entity/Q2150090,"Тарашкевич, Бронислав Адамович",1
http://www.wikidata.org/entity/Q4210838,Гавриил Петрович Каменев,1
http://www.wikidata.org/entity/Q4212888,"Капиев, Эффенди Мансурович",1
http://www.wikidata.org/entity/Q4213740,"Карадагский, Гасаналиага-хан",1
http://www.wikidata.org/entity/Q2042045,Алексей Антипович Потехин,1
http://www.wikidata.org/entity/Q2047262,Алиага Вахид,1
http://www.wikidata.org/entity/Q467741,Вениамин Александрович Каверин,1
http://www.wikidata.org/entity/Q468067,Владимир Фёдорович Одоевский,1
http://www.wikidata.org/entity/Q2329380,Александр Скарлатович Стурдза,1
http://www.wikidata.org/entity/Q2336160,"Охорович, Юлиан",1
http://www.wikidata.org/entity/Q487665,Анатолий Борисович Мариенгоф,1
http://www.wikidata.org/entity/Q487824,Анатолий Корнелиевич Виноградов,1
http://www.wikidata.org/entity/Q2361998,Иван Семёнович Барков,1
http://www.wikidata.org/entity/Q2362037,"Карпенко-Карый, Иван Карпович",1
http://www.wikidata.org/entity/Q2271944,Серафим Серафимович Шашков,1
http://www.wikidata.org/entity/Q2164445,Ермил Иванович Костров,1
http://www.wikidata.org/entity/Q2171566,Тэффи,1
http://www.wikidata.org/entity/Q2174486,Q2174486,1
http://www.wikidata.org/entity/Q4137591,"Герцык, Аделаида Казимировна",1
http://www.wikidata.org/entity/Q4137621,"Гершензон, Михаил Осипович",1
http://www.wikidata.org/entity/Q4138405,Никита Петрович Гиляров-Платонов,1
http://www.wikidata.org/entity/Q4138632,Лев Владимирович Гинзбург,1
http://www.wikidata.org/entity/Q4138823,Василий Васильевич Гиппиус,1
http://www.wikidata.org/entity/Q4138824,Владимир Васильевич Гиппиус,1
http://www.wikidata.org/entity/Q2338609,"Семенко, Михайль",1
http://www.wikidata.org/entity/Q2338973,"Коженёвский, Юзеф",1
http://www.wikidata.org/entity/Q2353026,"Ларионов, Иван Петрович",1
http://www.wikidata.org/entity/Q2355556,Николай Васильевич Успенский,1
http://www.wikidata.org/entity/Q488099,"Софронов, Анатолий Владимирович",1
http://www.wikidata.org/entity/Q488199,"Штейгер, Анатолий Сергеевич",1
http://www.wikidata.org/entity/Q472518,"Клычков, Сергей Антонович",1
http://www.wikidata.org/entity/Q473276,"Никитин, Николай Николаевич",1
http://www.wikidata.org/entity/Q515872,Николай Алексеевич Заболоцкий,1
http://www.wikidata.org/entity/Q518070,Александр Константинович Воронский,1
http://www.wikidata.org/entity/Q4135468,Григорий Николаевич Геннади,1
http://www.wikidata.org/entity/Q4135560,Иван Семёнович Генслер,1
http://www.wikidata.org/entity/Q4136971,Николай Васильевич Гербель,1
http://www.wikidata.org/entity/Q4137236,Юрий Павлович Герман,1
http://www.wikidata.org/entity/Q504006,"Керженцев, Платон Михайлович",1
http://www.wikidata.org/entity/Q504083,"Уткин, Иосиф Павлович",1
http://www.wikidata.org/entity/Q508975,"Короткевич, Владимир Семёнович",1
http://www.wikidata.org/entity/Q511168,"Чайковский, Андрей Яковлевич",1
http://www.wikidata.org/entity/Q519878,Даниил Александрович Гранин,1
http://www.wikidata.org/entity/Q4202699,"Иоллос, Григорий Борисович",1
http://www.wikidata.org/entity/Q4202790,Илья Ионович Ионов,1
http://www.wikidata.org/entity/Q4203544,"Исаев, Егор Александрович",1
http://www.wikidata.org/entity/Q4203925,"Искренко, Нина Юрьевна",1
http://www.wikidata.org/entity/Q4205283,"Итин, Вивиан Азарьевич",1
http://www.wikidata.org/entity/Q2072622,"Везиров, Наджаф-бек Фатали-бек оглы",1
http://www.wikidata.org/entity/Q2074353,Нар-Дос,1
http://www.wikidata.org/entity/Q2074380,Александр Ширванзаде,1
http://www.wikidata.org/entity/Q4141934,"Головко, Андрей Васильевич",1
http://www.wikidata.org/entity/Q4142195,"Голосовкер, Яков Эммануилович",1
http://www.wikidata.org/entity/Q4142727,"Гольдберг, Исаак Григорьевич",1
http://www.wikidata.org/entity/Q4142814,Виктор Александрович Гольцев,1
http://www.wikidata.org/entity/Q4143141,"Гонсиоровский, Вацлав",1
http://www.wikidata.org/entity/Q2362334,Аполлон Александрович Григорьев,1
http://www.wikidata.org/entity/Q2364423,"Климов, Григорий Петрович",1
http://www.wikidata.org/entity/Q2364568,Иван Перфильевич Елагин,1
http://www.wikidata.org/entity/Q2364621,Валентин Саввич Пикуль,1
http://www.wikidata.org/entity/Q2275525,"Зардаби, Гасан-бек",1
http://www.wikidata.org/entity/Q2306644,Модест Ильич Чайковский,1
http://www.wikidata.org/entity/Q4139771,"Глинка, Григорий Андреевич",1
http://www.wikidata.org/entity/Q4139853,Борис Борисович Глинский,1
http://www.wikidata.org/entity/Q4140637,Пётр Петрович Гнедич,1
http://www.wikidata.org/entity/Q4141405,Александр Големба,1
http://www.wikidata.org/entity/Q4141437,Илья Николаевич Голенищев-Кутузов,1
http://www.wikidata.org/entity/Q4141496,"Голиков, Владимир Митрофанович",1
http://www.wikidata.org/entity/Q4141507,"Голиков, Иван Иванович (историк)",1
http://www.wikidata.org/entity/Q4141586,Николай Сергеевич Голицын,1
http://www.wikidata.org/entity/Q4141591,Сергей Григорьевич Голицын,1
http://www.wikidata.org/entity/Q4141650,"Голлербах, Эрих Фёдорович",1
http://www.wikidata.org/entity/Q4218041,"Качура, Яков Демьянович",1
http://www.wikidata.org/entity/Q4218084,Казимир Кашевский,1
http://www.wikidata.org/entity/Q4218219,Иван Александрович Кашкин,1
http://www.wikidata.org/entity/Q4218338,"Кащенко, Адриан Феофанович",1
http://www.wikidata.org/entity/Q2371283,Александр Иванович Левитов,1
http://www.wikidata.org/entity/Q2376240,"Слепцов, Василий Алексеевич",1
http://www.wikidata.org/entity/Q4076621,"Балинский, Кароль",1
http://www.wikidata.org/entity/Q4076830,Екатерина Вячеславовна Балобанова,1
http://www.wikidata.org/entity/Q4077424,Николай Васильевич Банников,1
http://www.wikidata.org/entity/Q4077632,"Барадийн, Базар Барадиевич",1
http://www.wikidata.org/entity/Q4077860,"Барановский, Степан Иванович",1
http://www.wikidata.org/entity/Q4077976,"Барашко, Илларион Матвеевич",1
http://www.wikidata.org/entity/Q4068360,Константин Иванович Арабажин,1
http://www.wikidata.org/entity/Q4068824,Абрам Арго,1
http://www.wikidata.org/entity/Q4069037,Вера Евгеньевна Аренс,1
http://www.wikidata.org/entity/Q4069436,Николай Николаевич Аркас (старший),1
http://www.wikidata.org/entity/Q4066642,Варвара Николаевна Анненкова,1
http://www.wikidata.org/entity/Q4066649,Александра Никитична Анненская,1
http://www.wikidata.org/entity/Q4067522,Юлий Михайлович Антоновский,1
http://www.wikidata.org/entity/Q521687,Юнна Петровна Мориц,1
http://www.wikidata.org/entity/Q529126,Эдуард Иванович Эйхвальд,1
http://www.wikidata.org/entity/Q538379,Лариса Рейснер,1
http://www.wikidata.org/entity/Q505031,Сергей Михайлович Соловьёв,1
http://www.wikidata.org/entity/Q507381,Дмитрий Андреевич Фурманов,1
http://www.wikidata.org/entity/Q507651,Николай Иванович Греч,1
http://www.wikidata.org/entity/Q511635,Кароль Антоневич,1
http://www.wikidata.org/entity/Q4224931,"Князев, Василий Васильевич",1
http://www.wikidata.org/entity/Q4225526,"Ковальский, Францишек",1
http://www.wikidata.org/entity/Q4225674,Иван Афанасьевич Кованько,1
http://www.wikidata.org/entity/Q4145906,Пётр Никитич Горский,1
http://www.wikidata.org/entity/Q4145986,Дмитрий Петрович Горчаков,1
http://www.wikidata.org/entity/Q4147056,Анна Ивановна Готовцева,1
http://www.wikidata.org/entity/Q4147116,"Гоффеншефер, Вениамин Цезаревич",1
http://www.wikidata.org/entity/Q4148157,"Грачёв, Александр Матвеевич",1
http://www.wikidata.org/entity/Q4148476,Николай Порфирьевич Греков,1
http://www.wikidata.org/entity/Q4149220,"Григорук, Евгений Максимович",1
http://www.wikidata.org/entity/Q4149259,Василий Никифорович Григорьев,1
http://www.wikidata.org/entity/Q4230585,"Кондратьев, Александр Алексеевич",1
http://www.wikidata.org/entity/Q4230602,"Кондратьев, Иван Кузьмич",1
http://www.wikidata.org/entity/Q4230715,"Коневской, Иван Иванович",1
http://www.wikidata.org/entity/Q4231221,"Конради, Евгения Ивановна",1
http://www.wikidata.org/entity/Q4231312,Константин Льдов,1
http://www.wikidata.org/entity/Q4143702,"Горбунов, Иван Фёдорович",1
http://www.wikidata.org/entity/Q4144113,"Горецкий, Антоний",1
http://www.wikidata.org/entity/Q4149330,"Григорьев, Сергей Тимофеевич",1
http://www.wikidata.org/entity/Q4149630,Изабелла Аркадьевна Гриневская,1
http://www.wikidata.org/entity/Q4150517,"Грузинов, Иван Васильевич",1
http://www.wikidata.org/entity/Q544983,Денис Васильевич Давыдов,1
http://www.wikidata.org/entity/Q546520,Сергей Михайлович Степняк-Кравчинский,1
http://www.wikidata.org/entity/Q548471,Виктор Михайлович Чернов,1
http://www.wikidata.org/entity/Q549603,"Шамир, Исраэль",1
http://www.wikidata.org/entity/Q552437,Николай Михайлович Языков,1
http://www.wikidata.org/entity/Q4221999,Ян Август Киселевский,1
http://www.wikidata.org/entity/Q4222296,"Киссин, Самуил Викторович",1
http://www.wikidata.org/entity/Q4223809,Семён Климовский,1
http://www.wikidata.org/entity/Q4224258,Александр Клушин,1
http://www.wikidata.org/entity/Q4224388,"Ключарёв, Фёдор Петрович",1
http://www.wikidata.org/entity/Q4078569,Николай Иванович Барсов,1
http://www.wikidata.org/entity/Q4078841,Анна Павловна Барыкова,1
http://www.wikidata.org/entity/Q4078901,Ефрем Ефремович Барышёв,1
http://www.wikidata.org/entity/Q4218871,Константин Кедров,1
http://www.wikidata.org/entity/Q4218868,Дмитрий Борисович Кедрин,1
http://www.wikidata.org/entity/Q4220632,"Ким, Роман Николаевич",1
http://www.wikidata.org/entity/Q4153667,Размик Давоян,1
http://www.wikidata.org/entity/Q4154495,"Дангулов, Савва Артемьевич",1
http://www.wikidata.org/entity/Q4154553,Даниил Паломник,1
http://www.wikidata.org/entity/Q4073559,Ашуг Алы Гызылвенкли,1
http://www.wikidata.org/entity/Q4073565,Николай Сергеевич Ашукин,1
http://www.wikidata.org/entity/Q4227111,"Козьмян, Каэтан",1
http://www.wikidata.org/entity/Q4227921,"Колкер, Юрий Иосифович",1
http://www.wikidata.org/entity/Q4228523,"Колосов, Василий Михайлович",1
http://www.wikidata.org/entity/Q4228533,"Колосов, Марк Борисович",1
http://www.wikidata.org/entity/Q4228721,"Колтоновская, Елена Александровна",1
http://www.wikidata.org/entity/Q4228724,"Колтоновский, Андрей Павлович",1
http://www.wikidata.org/entity/Q4229294,Матвей Комаров,1
http://www.wikidata.org/entity/Q4229299,Михаил Фёдорович Комаров,1
http://www.wikidata.org/entity/Q4229400,Василий Алексеевич Комаровский,1
http://www.wikidata.org/entity/Q4073030,"Ахматова, Елизавета Николаевна",1
http://www.wikidata.org/entity/Q4073059,"Ахмедзаде, Зульфугар",1
http://www.wikidata.org/entity/Q4073501,Михаил Ашкинази,1
http://www.wikidata.org/entity/Q560138,Анна Дмитриевна Радлова,1
http://www.wikidata.org/entity/Q4070943,Николай Сергеевич Арцыбашев,1
http://www.wikidata.org/entity/Q2395053,Паруйр Севак,1
http://www.wikidata.org/entity/Q2405007,"Ахвердов, Абдуррагим Асадбекоглы",1
http://www.wikidata.org/entity/Q2412021,Иван Иванович Мартынов,1
http://www.wikidata.org/entity/Q553307,"Петерсон, Кристьян Яак",1
http://www.wikidata.org/entity/Q4226002,Наум Яковлевич Коган,1
http://www.wikidata.org/entity/Q4226011,Пётр Семёнович Коган,1
http://www.wikidata.org/entity/Q4226485,Александр Владимирович Козачинский,1
http://www.wikidata.org/entity/Q4226649,"Козланюк, Пётр Степанович",1
http://www.wikidata.org/entity/Q4226909,Пётр Борисович Козловский,1
http://www.wikidata.org/entity/Q4232404,Дмитрий Иванович Коптев,1
http://www.wikidata.org/entity/Q4232742,"Коргуев, Матвей Михайлович",1
http://www.wikidata.org/entity/Q4232743,Николай Алексеевич Коргуев,1
http://www.wikidata.org/entity/Q4233092,"Коринфский, Аполлон Аполлонович",1
http://www.wikidata.org/entity/Q4233364,"Корнилов, Борис Петрович",1
http://www.wikidata.org/entity/Q4233491,Николай Иванович Коробка,1
http://www.wikidata.org/entity/Q2368365,Алесь Гарун,1
http://www.wikidata.org/entity/Q2369380,"Кузьмин, Дмитрий Владимирович",1
http://www.wikidata.org/entity/Q542090,Константин Николаевич Леонтьев,1
http://www.wikidata.org/entity/Q2417449,Сильва Капутикян,1
http://www.wikidata.org/entity/Q4161627,"Дильбази, Мирварид Паша кызы",1
http://www.wikidata.org/entity/Q4161857,"Динамов, Сергей Сергеевич",1
http://www.wikidata.org/entity/Q529309,Валентин Григорьевич Распутин,1
http://www.wikidata.org/entity/Q4158898,"Державин, Владимир Васильевич",1
http://www.wikidata.org/entity/Q4159968,Джафар Кули Ага Джеваншир,1
http://www.wikidata.org/entity/Q2379361,Павел Александрович Катенин,1
http://www.wikidata.org/entity/Q2379482,Габриел Сундукян,1
http://www.wikidata.org/entity/Q2380199,"Гринченко, Борис Дмитриевич",1
http://www.wikidata.org/entity/Q574502,"Чеменземинли, Юсиф Везир",1
http://www.wikidata.org/entity/Q557124,Сергей Николаевич Глинка,1
http://www.wikidata.org/entity/Q557348,Мухтар Омарханович Ауэзов,1
http://www.wikidata.org/entity/Q557575,Василий Кириллович Тредиаковский,1
http://www.wikidata.org/entity/Q557855,"Ольжич, Олег",1
http://www.wikidata.org/entity/Q4152085,"Гумилевский, Лев Иванович",1
http://www.wikidata.org/entity/Q4152306,"Гуревич, Любовь Яковлевна",1
http://www.wikidata.org/entity/Q4152719,"Гусев-Оренбургский, Сергей Иванович",1
http://www.wikidata.org/entity/Q4152881,"Густайтис, Мотеюс",1
http://www.wikidata.org/entity/Q4154931,"Данько, Елена Яковлевна",1
http://www.wikidata.org/entity/Q4157030,Михаил Данилович Деларю,1
http://www.wikidata.org/entity/Q4157435,Николай Александрович Демерт,1
http://www.wikidata.org/entity/Q4087762,"Благовещенский, Николай Александрович",1
http://www.wikidata.org/entity/Q4087903,Григорий Евлампиевич Благосветлов,1
http://www.wikidata.org/entity/Q4088137,Иосиф Близинский,1
http://www.wikidata.org/entity/Q4088502,Павел Андреевич Бляхин,1
http://www.wikidata.org/entity/Q2429552,Агаси Айвазян,1
http://www.wikidata.org/entity/Q2442975,"Руссо, Алеку",1
http://www.wikidata.org/entity/Q580048,Борис Полевой,1
http://www.wikidata.org/entity/Q581694,"Белциковский, Адам",1
http://www.wikidata.org/entity/Q4085679,"Беспалов, Иван Михайлович",1
http://www.wikidata.org/entity/Q4085762,Майя Яковлевна Бессараб,1
http://www.wikidata.org/entity/Q4085903,Николай Александрович Бестужев,1
http://www.wikidata.org/entity/Q4086033,Сергей Сергеевич Бехтеев,1
http://www.wikidata.org/entity/Q4086158,"Бжозовский, Кароль",1
http://www.wikidata.org/entity/Q4079942,Николай Николаевич Бахтин,1
http://www.wikidata.org/entity/Q4080306,Александр Башуцкий,1
http://www.wikidata.org/entity/Q4081881,"Белза, Владислав",1
http://www.wikidata.org/entity/Q2390351,Сергей Николаевич Трубецкой,1
http://www.wikidata.org/entity/Q2394080,"Джаббарлы, Джафар Кафар оглы",1
http://www.wikidata.org/entity/Q560280,Ираклий Виссарионович Абашидзе,1
http://www.wikidata.org/entity/Q561659,Иоанн Кронштадтский,1
http://www.wikidata.org/entity/Q2459284,"Галич, Александр Аркадьевич",1
http://www.wikidata.org/entity/Q2465639,"Нарежный, Василий Трофимович",1
http://www.wikidata.org/entity/Q4241579,Николай Иванович Кроль,1
http://www.wikidata.org/entity/Q4241691,"Кропинский, Людовик",1
http://www.wikidata.org/entity/Q4242060,Григорий Михайлович Кружков,1
http://www.wikidata.org/entity/Q4242614,"Крушельницкий, Антон Владиславович",1
http://www.wikidata.org/entity/Q4242758,Виктор Александрович Крылов,1
http://www.wikidata.org/entity/Q4237101,"Кошко, Аркадий Францевич",1
http://www.wikidata.org/entity/Q4237526,"Крамаренко, Борис Алексеевич",1
http://www.wikidata.org/entity/Q4237579,Наталья Васильевна Крандиевская-Толстая,1
http://www.wikidata.org/entity/Q4239935,"Крашенинников, Николай Александрович",1
http://www.wikidata.org/entity/Q4239938,"Крашенинников, Сергей Петрович",1
http://www.wikidata.org/entity/Q4240412,Мария Всеволодовна Крестовская,1
http://www.wikidata.org/entity/Q4240550,Иван Петрович Крешев,1
http://www.wikidata.org/entity/Q4082180,"Белов, Дмитрий Иванович",1
http://www.wikidata.org/entity/Q4082856,Иван Алексеевич Белоусов,1
http://www.wikidata.org/entity/Q4083806,"Беницкий, Александр Петрович",1
http://www.wikidata.org/entity/Q4083972,Фёдор Николаевич Берг,1
http://www.wikidata.org/entity/Q4166292,"Донич, Александру",1
http://www.wikidata.org/entity/Q4166912,"Доронин, Иван Иванович",1
http://www.wikidata.org/entity/Q4167247,Любовь Фёдоровна Достоевская,1
http://www.wikidata.org/entity/Q4167253,Михаил Михайлович Достоевский,1
http://www.wikidata.org/entity/Q4167467,"Драверт, Пётр Людовикович",1
http://www.wikidata.org/entity/Q4168321,"Дробязко, Евгений Антонович",1
http://www.wikidata.org/entity/Q4171073,"Дурнов, Модест Александрович",1
http://www.wikidata.org/entity/Q4171160,"Дурылин, Сергей Николаевич",1
http://www.wikidata.org/entity/Q4172691,Александр Кириллович Жуковский,1
http://www.wikidata.org/entity/Q4172868,Евгения Тур,1
http://www.wikidata.org/entity/Q2443650,Григол Григолович Абашидзе,1
http://www.wikidata.org/entity/Q2447379,Ольга Петровна Косач,1
http://www.wikidata.org/entity/Q2449431,Армен Оганян,1
http://www.wikidata.org/entity/Q663447,Фёдор Григорьевич Волков,1
http://www.wikidata.org/entity/Q665996,"Гнедич, Николай Иванович",1
http://www.wikidata.org/entity/Q4094475,"Бородаевский, Валериан Валерианович",1
http://www.wikidata.org/entity/Q4094599,"Бородицкая, Марина Яковлевна",1
http://www.wikidata.org/entity/Q4094650,Иван Петрович Бороздна,1
http://www.wikidata.org/entity/Q4095290,Владимир Феофилович Боцяновский,1
http://www.wikidata.org/entity/Q4095750,"Брайнина, Берта Яковлевна",1
